macros,positive frequency,length
('load_r0_b0_p5'  'move_r0_DEPOT'  'load_r0_b0_p5'  'move_r0_DEPOT'),1,4
('move_r0_DEPOT'  'load_r0_b0_p5'  'move_r0_DEPOT'  'make_treatment_r0_b0_p5'),1,4
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_DEPOT'),1,5
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_DEPOT'  'load_r0_b0_p5'),1,5
('make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_DEPOT'  'load_r0_b0_p5'  'move_r0_DEPOT'),1,5
('load_r0_b0_p5'  'move_r0_DEPOT'  'load_r0_b0_p5'  'move_r0_DEPOT'  'make_treatment_r0_b0_p5'),1,5
('load_at_depot_r1_b0'  'move_r1_p5'),4,2
('move_r1_p5'  'move_r1_p5'),23,2
('move_r1_p5'  'make_treatment_r1_b0_p5'),5,2
('make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'),4,2
('make_treatment_r1_b0_p5'  'load_r1_b0_p5'),6,2
('load_r1_b0_p5'  'load_r1_b0_p5'),5,2
('load_r1_b0_p5'  'make_treatment_r1_b0_p5'),3,2
('load_at_depot_r1_b0'  'move_r1_p5'  'move_r1_p5'),4,3
('move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b0_p5'),5,3
('move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'),4,3
('make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'),4,3
('make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'),5,3
('load_r1_b0_p5'  'load_r1_b0_p5'  'make_treatment_r1_b0_p5'),3,3
('load_at_depot_r1_b0'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b0_p5'),4,4
('move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'),4,4
('move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'),4,4
('make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'),3,4
('make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'  'make_treatment_r1_b0_p5'),3,4
('load_at_depot_r1_b0'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'),4,5
('move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'),4,5
('move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'),3,5
('make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'  'make_treatment_r1_b0_p5'),2,5
('load_r0_b0_p2'  'move_r0_p0'),10,2
('move_r0_p0'  'load_r0_b0_p2'),2,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),18,2
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),18,2
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),2,3
('load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'),2,3
('move_r0_p0'  'load_r0_b0_p2'  'move_r0_p0'),1,3
('load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,3
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),7,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),6,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),6,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),2,4
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'),2,4
('load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'  'move_r0_p0'),1,4
('move_r0_p0'  'load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,4
('load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),6,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),6,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),6,4
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),2,5
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'),2,5
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'  'move_r0_p0'),1,5
('load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),1,5
('load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),6,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),6,5
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),4,5
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),7,3
('load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),7,3
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),7,4
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),7,4
('load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),6,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),6,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),4,5
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),7,5
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),6,5
('load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),6,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),5,5
('load_r1_b0_p2'  'move_r1_p0'),1,2
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),1,2
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),1,2
('load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'),1,3
('load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'),1,3
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),1,3
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),1,3
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),1,3
('make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'),1,4
('load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'),1,4
('load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'),1,4
('move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),1,4
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),1,4
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),1,4
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'),1,4
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'),1,5
('make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'),1,5
('load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'),1,5
('load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),1,5
('move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),1,5
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),1,5
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'),1,5
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'  'make_treatment_r1_b0_p0'),1,5
('load_r0_b0_p3'  'move_r0_p0'),11,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),15,2
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),14,2
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),6,3
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),6,3
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),8,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),8,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),8,3
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),6,4
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),6,4
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),6,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),6,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),8,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),8,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),8,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),4,5
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),6,5
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),6,5
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),6,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),6,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),8,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),8,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),5,5
('make_treatment_r0_b0_p0'  'move_r0_p3'),1,2
('load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'),1,3
('make_treatment_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'),1,3
('load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'),1,4
('load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'),1,4
('make_treatment_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),1,4
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'),1,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'),1,5
('load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),1,5
('make_treatment_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),1,5
('load_r0_b0_p4'  'move_r0_p0'),17,2
('move_r0_p0'  'make_treatment_r0_b0_p4'),1,2
('make_treatment_r0_b0_p4'  'move_r0_p0'),1,2
('load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),13,3
('load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p4'),1,3
('move_r0_p0'  'make_treatment_r0_b0_p4'  'move_r0_p0'),1,3
('make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),13,4
('load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p4'),1,4
('load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p4'  'move_r0_p0'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),12,5
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p4'),1,5
('load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p4'  'move_r0_p0'),1,5
('load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,5
('load_r0_b0_p0'  'move_r0_p4'),5,2
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),19,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),19,2
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),3,3
('load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'),3,3
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),4,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),4,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),4,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),3,4
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'),3,4
('load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'),3,4
('move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),3,4
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),4,4
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),4,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'),4,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),2,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'),3,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'),3,5
('load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),3,5
('move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),3,5
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),4,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'),4,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'),4,5
('load_r0_b0_p5'  'move_r0_p0'),11,2
('move_r0_p0'  'make_treatment_r0_b0_p5'),2,2
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),19,2
('load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'),9,3
('load_r0_b0_p5'  'move_r0_p0'  'move_r0_p0'),8,3
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p5'),1,3
('move_r0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'),9,4
('load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'  'move_r0_p0'),8,4
('load_r0_b0_p5'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p5'),1,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,4
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'),6,5
('make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'  'move_r0_p0'),8,5
('load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p5'),1,5
('load_r0_b0_p5'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,5
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),1,5
('make_treatment_r0_b0_p5'  'move_r0_p0'),4,2
('load_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p5'),1,3
('move_r0_p0'  'make_treatment_r0_b0_p5'  'move_r0_p0'),1,3
('make_treatment_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,3
('load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p5'),1,4
('load_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p5'  'move_r0_p0'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p5'),1,5
('load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p5'  'move_r0_p0'),1,5
('load_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('make_treatment_r0_b0_p5'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'),20,2
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'),8,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),8,3
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),8,3
('load_r0_b0_p5'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),7,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'),7,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),8,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),8,4
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),7,4
('load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),7,5
('load_r0_b0_p5'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'),7,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),7,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),8,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),7,5
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),5,5
('load_r0_b0_p0'  'move_r0_p5'),13,2
('move_r0_p5'  'load_r0_b0_p0'),1,2
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'),1,3
('load_r0_b0_p0'  'move_r0_p5'  'load_r0_b0_p0'),1,3
('move_r0_p5'  'load_r0_b0_p0'  'move_r0_p5'),1,3
('load_r0_b0_p0'  'move_r0_p5'  'make_treatment_r0_b0_p5'),1,3
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),10,3
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'),10,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),10,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'),1,4
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'  'load_r0_b0_p0'),1,4
('load_r0_b0_p0'  'move_r0_p5'  'load_r0_b0_p0'  'move_r0_p5'),1,4
('move_r0_p5'  'load_r0_b0_p0'  'move_r0_p5'  'make_treatment_r0_b0_p5'),1,4
('load_r0_b0_p0'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),1,4
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'),10,4
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),10,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),10,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'),1,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'  'load_r0_b0_p0'),1,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'  'load_r0_b0_p0'  'move_r0_p5'),1,5
('load_r0_b0_p0'  'move_r0_p5'  'load_r0_b0_p0'  'move_r0_p5'  'make_treatment_r0_b0_p5'),1,5
('move_r0_p5'  'load_r0_b0_p0'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p0'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'),1,5
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),10,5
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),10,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'),9,5
('load_r0_b0_p2'  'move_r0_p1'),13,2
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p2'),16,2
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p1'),16,2
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p1'),7,3
('load_r0_b0_p2'  'move_r0_p1'  'move_r0_p1'),5,3
