macros,positive frequency,length
('load_at_depot_r1_b0'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'),2,5
('move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'),3,5
('move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'),5,5
('make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'  'make_treatment_r1_b0_p5'),4,5
('load_at_depot_r0_b0'  'move_r0_p5'),26,2
('move_r0_p5'  'move_r0_p5'),86,2
('move_r0_p5'  'make_treatment_r0_b0_p5'),69,2
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'),38,2
('make_treatment_r0_b0_p5'  'load_r0_b0_p5'),76,2
('load_r0_b0_p5'  'load_r0_b0_p5'),68,2
('load_r0_b0_p5'  'make_treatment_r0_b0_p5'),41,2
('load_at_depot_r0_b0'  'move_r0_p5'  'move_r0_p5'),26,3
('move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),61,3
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'),32,3
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),37,3
('make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),67,3
('load_r0_b0_p5'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'),39,3
('load_at_depot_r0_b0'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),23,4
('move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'),29,4
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),31,4
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),32,4
('make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'),38,4
('load_at_depot_r0_b0'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'),23,5
('move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),29,5
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),26,5
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'),12,5
('load_r0_b0_p0'  'move_r0_p1'),8,2
('move_r0_p1'  'make_treatment_r0_b0_p0'),2,2
('make_treatment_r0_b0_p0'  'move_r0_p1'),3,2
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'),5,3
('load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'),2,3
('move_r0_p1'  'make_treatment_r0_b0_p0'  'move_r0_p1'),2,3
('make_treatment_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'),3,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'),5,4
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'),2,4
('load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'  'move_r0_p1'),2,4
('move_r0_p1'  'make_treatment_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'),2,4
('make_treatment_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),3,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'),4,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'),2,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'  'move_r0_p1'),2,5
('load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'),2,5
('move_r0_p1'  'make_treatment_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),2,5
('make_treatment_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),3,5
('load_r0_b0_p1'  'move_r0_p0'),15,2
('move_r0_p0'  'load_r0_b0_p1'),4,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),15,2
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),15,2
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),4,3
('load_r0_b0_p1'  'move_r0_p0'  'load_r0_b0_p1'),4,3
('move_r0_p0'  'load_r0_b0_p1'  'move_r0_p0'),4,3
('load_r0_b0_p1'  'move_r0_p0'  'make_treatment_r0_b0_p0'),4,3
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),11,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),11,3
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),11,3
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),2,4
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'load_r0_b0_p1'),4,4
('load_r0_b0_p1'  'move_r0_p0'  'load_r0_b0_p1'  'move_r0_p0'),4,4
('move_r0_p0'  'load_r0_b0_p1'  'move_r0_p0'  'make_treatment_r0_b0_p0'),4,4
('load_r0_b0_p1'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),4,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),11,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),11,4
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),11,4
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),1,5
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'load_r0_b0_p1'),2,5
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'load_r0_b0_p1'  'move_r0_p0'),4,5
('load_r0_b0_p1'  'move_r0_p0'  'load_r0_b0_p1'  'move_r0_p0'  'make_treatment_r0_b0_p0'),4,5
('move_r0_p0'  'load_r0_b0_p1'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),4,5
('load_r0_b0_p1'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),4,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),11,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),11,5
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),8,5
('load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'),3,3
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),4,3
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),4,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),4,3
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'),3,4
('load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'),3,4
('move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),3,4
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),4,4
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),4,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'),4,4
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'),3,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'),3,5
('load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),3,5
('move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),3,5
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),4,5
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'),4,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'make_treatment_r0_b0_p1'),2,5
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),7,3
('load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'),7,3
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),7,4
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'),7,4
('load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),7,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),7,4
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),5,5
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'),7,5
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),7,5
('load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),7,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),7,5
('load_r0_b0_p2'  'move_r0_p0'),7,2
('move_r0_p0'  'make_treatment_r0_b0_p2'),2,2
('make_treatment_r0_b0_p2'  'move_r0_p0'),3,2
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),5,3
('load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'),1,3
('move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'),1,3
('make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),3,3
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),5,4
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'),1,4
('load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),3,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),3,5
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'),1,5
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'),1,5
('load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),3,5
('move_r0_p0'  'load_r0_b0_p2'),2,2
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),2,3
('load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'),2,3
('move_r0_p0'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'),2,3
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'),2,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),1,4
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'),2,4
('load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'),2,4
('move_r0_p0'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'),2,4
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,4
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),1,5
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'),1,5
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'),2,5
('load_r0_b0_p2'  'move_r0_p0'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'),2,5
('move_r0_p0'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,5
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),2,5
('load_r0_b0_p3'  'move_r0_p0'),20,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),19,2
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),19,2
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),15,3
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),13,3
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),14,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),14,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),14,3
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),15,4
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),13,4
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),12,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),12,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),14,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),14,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),11,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),12,5
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),13,5
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),12,5
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),12,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),12,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),14,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),11,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),6,5
('load_r0_b0_p0'  'move_r0_p3'),7,2
('move_r0_p3'  'make_treatment_r0_b0_p0'),1,2
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'),4,3
('load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'),4,3
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p0'),1,3
('move_r0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),1,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),1,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'),4,4
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'),4,4
('load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p0'),1,4
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),1,4
('move_r0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),1,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),1,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'),2,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'),4,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),1,5
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),1,5
('move_r0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),1,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),1,5
('move_r0_p0'  'load_r0_b0_p3'),3,2
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),3,3
('load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'),3,3
('move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'),2,3
('load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),2,4
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'),3,4
('load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'),2,4
('move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,4
('load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),2,4
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),2,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'),2,5
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'),2,5
('load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,5
('move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),2,5
('load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),2,5
('load_r0_b0_p4'  'move_r0_p0'),14,2
('move_r0_p0'  'load_r0_b0_p4'),4,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),19,2
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),17,2
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),4,3
('load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'),4,3
('move_r0_p0'  'load_r0_b0_p4'  'move_r0_p0'),4,3
('load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'),4,3
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),10,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),10,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),10,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),2,4
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'),4,4
('load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'  'move_r0_p0'),4,4
('move_r0_p0'  'load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'),4,4
('load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),4,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),10,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),10,4
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),10,4
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),2,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'),2,5
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'  'move_r0_p0'),4,5
('load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'),4,5
('move_r0_p0'  'load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),4,5
('load_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),4,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),10,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),10,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),9,5
('load_r0_b0_p0'  'move_r0_p4'),13,2
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),5,3
('load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'),5,3
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),6,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),7,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),7,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),5,4
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'),5,4
('load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'),3,4
('move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),3,4
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),6,4
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),7,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'),6,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),4,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'),5,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'),3,5
('load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),3,5
('move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),3,5
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),6,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'),6,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'),3,5
('make_treatment_r0_b0_p5'  'move_r0_p0'),3,2
('load_r0_b0_p5'  'make_treatment_r0_b0_p5'  'move_r0_p0'),1,3
