macros,positive frequency,length
('move_r1_p1'  'make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'),2,3
('make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'),2,3
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'  'load_r1_b0_p1'),2,3
('load_at_depot_r1_b0'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'),11,4
('move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'),18,4
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),19,4
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'),1,4
('make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'  'load_r1_b0_p0'),2,4
('load_r1_b0_p0'  'move_r1_p1'  'load_r1_b0_p0'  'move_r1_p1'),1,4
('move_r1_p1'  'load_r1_b0_p0'  'move_r1_p1'  'make_treatment_r1_b0_p1'),1,4
('load_r1_b0_p0'  'move_r1_p1'  'make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'),1,4
('move_r1_p1'  'make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'),2,4
('make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'  'load_r1_b0_p1'),2,4
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'  'load_r1_b0_p1'  'load_r1_b0_p1'),2,4
('load_at_depot_r1_b0'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'),11,5
('move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),18,5
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'),1,5
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'  'load_r1_b0_p0'),1,5
('make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'  'load_r1_b0_p0'  'move_r1_p1'),1,5
('load_r1_b0_p0'  'move_r1_p1'  'load_r1_b0_p0'  'move_r1_p1'  'make_treatment_r1_b0_p1'),1,5
('move_r1_p1'  'load_r1_b0_p0'  'move_r1_p1'  'make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'),1,5
('load_r1_b0_p0'  'move_r1_p1'  'make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'),1,5
('move_r1_p1'  'make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'  'load_r1_b0_p1'),2,5
('make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'  'load_r1_b0_p1'  'load_r1_b0_p1'),2,5
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'  'load_r1_b0_p1'  'load_r1_b0_p1'  'make_treatment_r1_b0_p1'),2,5
('load_r1_b0_p0'  'load_r1_b0_p0'),35,2
('make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'),35,3
('load_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'),1,3
('load_r1_b0_p0'  'move_r1_p1'  'move_r1_p1'),1,3
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'),17,4
('make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'),1,4
('load_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'  'move_r1_p1'),1,4
('load_r1_b0_p0'  'move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b0_p1'),1,4
('move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'),1,4
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'),15,5
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'),1,5
('make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'  'move_r1_p1'),1,5
('load_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b0_p1'),1,5
('load_r1_b0_p0'  'move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'),1,5
('move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p1'),1,5
('load_r0_b0_p0'  'move_r0_p2'),14,2
('move_r0_p2'  'move_r0_p2'),78,2
('move_r0_p2'  'make_treatment_r0_b0_p2'),47,2
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),11,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),11,2
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'),49,2
('load_r0_b0_p2'  'load_r0_b0_p2'),45,2
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'),23,2
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'),10,3
('load_r0_b0_p0'  'move_r0_p2'  'move_r0_p2'),9,3
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'),39,3
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),11,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),11,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),11,3
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),45,3
('load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'),23,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'),10,4
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'  'move_r0_p2'),9,4
('load_r0_b0_p0'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'),9,4
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),9,4
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),11,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),11,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),11,4
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'),23,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'),8,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'  'move_r0_p2'),9,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'),9,5
('load_r0_b0_p0'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),9,5
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),9,5
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),11,5
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),11,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'),5,5
('load_at_depot_r0_b0'  'move_r0_p2'),18,2
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'),29,2
('make_treatment_r0_b0_p2'  'move_r0_p0'),1,2
('load_at_depot_r0_b0'  'move_r0_p2'  'move_r0_p2'),18,3
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'),27,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),29,3
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'),1,3
('make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),1,3
('load_at_depot_r0_b0'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'),18,4
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'),23,4
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),27,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),27,4
('load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'),1,4
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),1,4
('make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,4
('load_at_depot_r0_b0'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'),18,5
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),23,5
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),25,5
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'),14,5
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'),1,5
('load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),1,5
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,5
('make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('load_at_depot_r1_b0'  'move_r1_p2'),10,2
('move_r1_p2'  'move_r1_p2'),39,2
('move_r1_p2'  'make_treatment_r1_b0_p2'),32,2
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'),25,2
('make_treatment_r1_b0_p2'  'load_r1_b0_p2'),39,2
('load_r1_b0_p2'  'load_r1_b0_p2'),39,2
('load_r1_b0_p2'  'move_r1_p0'),4,2
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),8,2
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),7,2
('load_r1_b0_p0'  'make_treatment_r1_b0_p0'),25,2
('load_at_depot_r1_b0'  'move_r1_p2'  'move_r1_p2'),9,3
('move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b0_p2'),29,3
('move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'),19,3
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'),23,3
('make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'),36,3
('load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'),4,3
('load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'),4,3
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),4,3
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),4,3
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),4,3
('load_r1_b0_p0'  'load_r1_b0_p0'  'make_treatment_r1_b0_p0'),21,3
('load_at_depot_r1_b0'  'move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b0_p2'),8,4
('move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'),19,4
('move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'),18,4
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'),20,4
('make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'),4,4
('load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'),4,4
('load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'),4,4
('move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),4,4
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),4,4
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),4,4
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'),4,4
('make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'  'make_treatment_r1_b0_p0'),21,4
('load_at_depot_r1_b0'  'move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'),8,5
('move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'),18,5
('move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'),16,5
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'),3,5
('make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'),4,5
('load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'),4,5
('load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),4,5
('move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),4,5
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),4,5
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'),4,5
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'  'make_treatment_r1_b0_p0'),4,5
('load_r1_b0_p0'  'move_r1_p2'),3,2
('move_r1_p2'  'load_r1_b0_p0'),1,2
('load_r1_b0_p2'  'make_treatment_r1_b0_p2'),15,2
('make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p2'),1,3
('load_r1_b0_p0'  'move_r1_p2'  'load_r1_b0_p0'),1,3
('move_r1_p2'  'load_r1_b0_p0'  'move_r1_p2'),1,3
('load_r1_b0_p0'  'move_r1_p2'  'make_treatment_r1_b0_p2'),1,3
('move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),3,3
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),3,3
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'),3,3
('load_r1_b0_p2'  'load_r1_b0_p2'  'make_treatment_r1_b0_p2'),13,3
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p2'),1,4
('make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p2'  'load_r1_b0_p0'),1,4
('load_r1_b0_p0'  'move_r1_p2'  'load_r1_b0_p0'  'move_r1_p2'),1,4
('move_r1_p2'  'load_r1_b0_p0'  'move_r1_p2'  'make_treatment_r1_b0_p2'),1,4
('load_r1_b0_p0'  'move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),1,4
('move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),3,4
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'),3,4
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'),3,4
('make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'make_treatment_r1_b0_p2'),11,4
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p2'),1,5
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p2'  'load_r1_b0_p0'),1,5
('make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'move_r1_p2'  'load_r1_b0_p0'  'move_r1_p2'),1,5
('load_r1_b0_p0'  'move_r1_p2'  'load_r1_b0_p0'  'move_r1_p2'  'make_treatment_r1_b0_p2'),1,5
('move_r1_p2'  'load_r1_b0_p0'  'move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),1,5
('load_r1_b0_p0'  'move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),1,5
('move_r1_p2'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'),3,5
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'),3,5
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'make_treatment_r1_b0_p2'),1,5
('make_treatment_r0_b0_p3'  'move_r0_p0'),2,2
('load_r0_b0_p3'  'make_treatment_r0_b0_p3'  'move_r0_p0'),1,3
('make_treatment_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),1,3
('load_r0_b0_p3'  'load_r0_b0_p3'  'make_treatment_r0_b0_p3'  'move_r0_p0'),1,4
('load_r0_b0_p3'  'make_treatment_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),1,4
('make_treatment_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'make_treatment_r0_b0_p3'  'move_r0_p0'),1,5
('load_r0_b0_p3'  'load_r0_b0_p3'  'make_treatment_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),1,5
('load_r0_b0_p3'  'make_treatment_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,5
('make_treatment_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p3'  'move_r0_p0'),3,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),7,2
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),8,2
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),3,3
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),2,3
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),1,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,3
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),3,4
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),2,4
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),1,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),3,5
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),2,5
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),1,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),1,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p4'  'move_r0_p0'),7,2
('move_r0_p0'  'make_treatment_r0_b0_p4'),1,2
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),6,2
('load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),3,3
('load_r0_b0_p4'  'move_r0_p0'  'move_r0_p0'),3,3
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p4'),1,3
('move_r0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),3,4
('load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'move_r0_p0'),3,4
('load_r0_b0_p4'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p4'),1,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,4
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),2,5
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'move_r0_p0'),3,5
('load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p4'),1,5
('load_r0_b0_p4'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),1,5
('load_r0_b0_p0'  'move_r0_p4'),1,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),5,2
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),1,3
('load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'),1,3
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),1,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),1,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),1,4
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'),1,4
('load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'),1,4
('move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),1,4
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),1,4
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),1,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'),1,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),1,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'),1,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'),1,5
('load_r0_b0_p0'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'),1,5
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),1,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'),1,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'),1,5
('load_r1_b0_p0'  'move_r1_p4'),1,2
