macros,positive frequency,length
('move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'),3,4
('make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'),12,4
('make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'  'make_treatment_r1_b0_p5'),12,4
('load_at_depot_r1_b0'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'),1,5
('move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'),3,5
('move_r1_p5'  'make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'),3,5
('make_treatment_r1_b0_p5'  'make_treatment_r1_b0_p5'  'load_r1_b0_p5'  'load_r1_b0_p5'  'make_treatment_r1_b0_p5'),4,5
('load_r0_b0_p0'  'move_r0_p1'),11,2
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),13,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),13,2
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'),5,3
('load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'),5,3
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),7,3
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),7,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),7,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'),5,4
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'),5,4
('load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'),5,4
('move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),5,4
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),7,4
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),7,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'),6,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'),4,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'),5,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'),5,5
('load_r0_b0_p0'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),5,5
('move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),5,5
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),7,5
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'),6,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'make_treatment_r0_b0_p1'),3,5
('move_r0_p1'  'load_r0_b0_p0'),3,2
('move_r0_p1'  'make_treatment_r0_b0_p0'),1,2
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'),3,3
('load_r0_b0_p0'  'move_r0_p1'  'load_r0_b0_p0'),3,3
('move_r0_p1'  'load_r0_b0_p0'  'move_r0_p1'),3,3
('load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'),1,3
('move_r0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),1,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),1,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'),3,4
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'load_r0_b0_p0'),3,4
('load_r0_b0_p0'  'move_r0_p1'  'load_r0_b0_p0'  'move_r0_p1'),3,4
('move_r0_p1'  'load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'),1,4
('load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),1,4
('move_r0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),1,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'),3,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'load_r0_b0_p0'),3,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p1'  'load_r0_b0_p0'  'move_r0_p1'),3,5
('load_r0_b0_p0'  'move_r0_p1'  'load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p1'  'load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),1,5
('load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),1,5
('move_r0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),1,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'),1,5
('load_r0_b0_p1'  'move_r0_p0'),8,2
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),4,3
('load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'),4,3
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),5,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),5,3
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),5,3
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),4,4
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'),4,4
('load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),3,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),3,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),5,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),5,4
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),5,4
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),4,5
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'),4,5
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),3,5
('load_r0_b0_p1'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),3,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),3,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),5,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),5,5
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),3,5
('load_r0_b0_p2'  'move_r0_p0'),9,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),10,2
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),10,2
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),7,3
('load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),6,3
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),7,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),7,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),7,3
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),7,4
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),6,4
('load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),6,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),6,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),7,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),7,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),7,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),3,5
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),6,5
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),6,5
('load_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'),6,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'),6,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),7,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),7,5
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),6,5
('load_r1_b0_p2'  'move_r1_p0'),4,2
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),9,2
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),10,2
('load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'),4,3
('load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'),4,3
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),5,3
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),5,3
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),5,3
('make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'),4,4
('load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'),4,4
('load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'),4,4
('move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),5,4
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),5,4
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),5,4
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'),5,4
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'),1,5
('make_treatment_r1_b0_p2'  'load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'),4,5
('load_r1_b0_p2'  'load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'),4,5
('load_r1_b0_p2'  'move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'),4,5
('move_r1_p0'  'move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'),5,5
('move_r1_p0'  'make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'),5,5
('make_treatment_r1_b0_p0'  'make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'),5,5
('make_treatment_r1_b0_p2'  'make_treatment_r1_b0_p0'  'load_r1_b0_p0'  'load_r1_b0_p0'  'make_treatment_r1_b0_p0'),5,5
('load_at_depot_r0_b0'  'move_r0_p3'),20,2
('move_r0_p3'  'move_r0_p3'),92,2
('move_r0_p3'  'make_treatment_r0_b0_p3'),64,2
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),35,2
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'),67,2
('load_r0_b0_p3'  'move_r0_p0'),10,2
('move_r0_p0'  'load_r0_b0_p3'),1,2
('move_r0_p0'  'make_treatment_r0_b0_p3'),3,2
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),11,2
('load_at_depot_r0_b0'  'move_r0_p3'  'move_r0_p3'),20,3
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),53,3
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),32,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),35,3
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),1,3
('load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'),1,3
('move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'),1,3
('load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'),3,3
('move_r0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,3
('load_at_depot_r0_b0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),20,4
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),25,4
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),32,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),1,4
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'),1,4
('load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'),1,4
('move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'),1,4
('load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,4
('load_at_depot_r0_b0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),20,5
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),25,5
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),1,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'),1,5
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'),1,5
('load_r0_b0_p3'  'move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'),1,5
('move_r0_p0'  'load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),1,5
('load_r0_b0_p0'  'move_r0_p3'),6,2
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),10,2
('load_r0_b0_p3'  'load_r0_b0_p3'),60,2
('load_r0_b0_p3'  'make_treatment_r0_b0_p3'),32,2
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'),5,3
('load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'),4,3
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),4,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),4,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),4,3
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),60,3
('load_r0_b0_p3'  'load_r0_b0_p3'  'make_treatment_r0_b0_p3'),31,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'),5,4
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'),4,4
('load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),4,4
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),4,4
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),4,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),4,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),4,4
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'make_treatment_r0_b0_p3'),31,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'),3,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'),4,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),4,5
('load_r0_b0_p0'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),4,5
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),4,5
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),4,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),4,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'make_treatment_r0_b0_p3'),3,5
('make_treatment_r0_b0_p3'  'move_r0_p0'),2,2
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),8,3
('move_r0_p0'  'make_treatment_r0_b0_p3'  'move_r0_p0'),2,3
('make_treatment_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),30,4
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),8,4
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'),2,4
('load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'  'move_r0_p0'),2,4
('move_r0_p0'  'make_treatment_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,4
('make_treatment_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),2,4
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),28,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'),4,5
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'),2,5
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'  'move_r0_p0'),2,5
('load_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,5
('move_r0_p0'  'make_treatment_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),2,5
('make_treatment_r0_b0_p3'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),2,5
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),6,3
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),6,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),6,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),6,3
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),6,4
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),6,4
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),6,4
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),6,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),6,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),6,4
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'),6,5
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),6,5
('load_r0_b0_p3'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'),6,5
('move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'),6,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),6,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'),6,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),5,5
('load_r0_b0_p4'  'move_r0_p0'),7,2
('move_r0_p0'  'load_r0_b0_p4'),2,2
('make_treatment_r0_b0_p4'  'move_r0_p0'),1,2
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),2,3
('load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'),2,3
('move_r0_p0'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'),1,3
('load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p0'),1,3
('make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),2,4
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'),2,4
('load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'),1,4
('move_r0_p0'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p0'),1,4
('load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,4
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'),2,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'),2,5
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'),1,5
('load_r0_b0_p4'  'move_r0_p0'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p0'),1,5
('move_r0_p0'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('make_treatment_r0_b0_p4'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,5
